权限复核矩阵与角色说明表
本文件为模拟企业知识库资料，用于 Agentic RAG、权限检索、引用忠实度、冲突信息处理和多跳问答评测。文中公司、部门、金额、流程、系统名称均为虚构，但表达方式尽量贴近真实企业内部文档。当本文件与同目录 FAQ 或历史会议纪要存在差异时，除非文件中另有说明，应优先采用发布日期更新、审批链更完整、且标记为正式制度的文件。
record_id,category,scenario,risk_level,owner,effective_date,policy_text,retrieval_hint,related_documents
IT-REV-2026-CSV-001,it,权限复核、角色矩阵和离职回收样例场景 1,中,信息安全部,2026-05-16,1. 在跨部门场景下，权限复核、角色矩阵和离职回收经常与 HR、财务、IT 或产品流程交叉。信息安全部负责人需要确认请求是否可追溯、是否存在替代方案、是否已经通知相关团队。VPN 访问异常连续失败 5 次会触发账号保护，员工需通过工单恢复，不得共用他人账号。如果申请内容包含多个目标，例如同时申请账号、预算和外部供应商支持，应拆成多个任务分别审批，避免一个审批结论被误用到其他事项。 71. 该条款的常见误解是只关注最终审批结果，而忽略过程留痕。信息安全部要求所有关键变更都能回溯到原始申请、审批记录和执行结果。密钥不得写入代码仓库、即时通讯或文档正文，必须存放在公司密钥管理系统。若审批通过但执行结果与申请不一致，执行人需要在 2 个工作日内补充说明；若影响客户或财务数据，则必须同步到风险登记表。,用于测试表格型知识检索。回答时需要保留 record_id 和限制条件，不能只总结成宽泛建议。,it_01_account_permission_vpn_baseline.md;it_02_incident_response_backup_playbook.docx;it_03_production_access_secret_db_policy.txt;it_04_ticket_sla_monitoring_cases.json;it_05_developer_environment_api_log_policy.yaml;it_06_access_review_matrix.csv
IT-REV-2026-CSV-002,it,权限复核、角色矩阵和离职回收样例场景 2,高,信息安全部,2026-05-16,2. 评审时需要区分“事实确认”和“判断建议”。事实包括日期、金额、系统名称、审批人、工单编号和版本号；判断建议包括是否适合延期、是否需要升级审批、是否应进入例外流程。密钥不得写入代码仓库、即时通讯或文档正文，必须存放在公司密钥管理系统。RAG 系统回答时必须引用事实来源，不应把历史示例中的结论直接套用到当前问题。 72. 权限复核、角色矩阵和离职回收在信息安全部的执行要求不是单一条款，而是由申请前置条件、审批节点、留痕字段、例外处理和复盘机制共同组成。P1 安全事件需要 15 分钟内响应、30 分钟内建立战情室、24 小时内完成初步复盘。实际操作时，员工应先判断事项是否属于标准流程；若同时涉及客户数据、预算占用或生产环境权限，则必须在工单中说明业务背景、影响范围、预计结束时间和责任人，不能只写“临时需要”或“领导要求”。,用于测试表格型知识检索。回答时需要保留 record_id 和限制条件，不能只总结成宽泛建议。,it_01_account_permission_vpn_baseline.md;it_02_incident_response_backup_playbook.docx;it_03_production_access_secret_db_policy.txt;it_04_ticket_sla_monitoring_cases.json;it_05_developer_environment_api_log_policy.yaml;it_06_access_review_matrix.csv
IT-REV-2026-CSV-003,it,权限复核、角色矩阵和离职回收样例场景 3,关键,信息安全部,2026-05-16,3. 该条款的常见误解是只关注最终审批结果，而忽略过程留痕。信息安全部要求所有关键变更都能回溯到原始申请、审批记录和执行结果。P1 安全事件需要 15 分钟内响应、30 分钟内建立战情室、24 小时内完成初步复盘。若审批通过但执行结果与申请不一致，执行人需要在 2 个工作日内补充说明；若影响客户或财务数据，则必须同步到风险登记表。 73. 在跨部门场景下，权限复核、角色矩阵和离职回收经常与 HR、财务、IT 或产品流程交叉。信息安全部负责人需要确认请求是否可追溯、是否存在替代方案、是否已经通知相关团队。数据库导出超过 10 万行或包含个人信息时，必须经过数据 owner 与安全团队双审批。如果申请内容包含多个目标，例如同时申请账号、预算和外部供应商支持，应拆成多个任务分别审批，避免一个审批结论被误用到其他事项。,用于测试表格型知识检索。回答时需要保留 record_id 和限制条件，不能只总结成宽泛建议。,it_01_account_permission_vpn_baseline.md;it_02_incident_response_backup_playbook.docx;it_03_production_access_secret_db_policy.txt;it_04_ticket_sla_monitoring_cases.json;it_05_developer_environment_api_log_policy.yaml;it_06_access_review_matrix.csv
IT-REV-2026-CSV-004,it,权限复核、角色矩阵和离职回收样例场景 4,低,信息安全部,2026-05-16,4. 权限复核、角色矩阵和离职回收在信息安全部的执行要求不是单一条款，而是由申请前置条件、审批节点、留痕字段、例外处理和复盘机制共同组成。数据库导出超过 10 万行或包含个人信息时，必须经过数据 owner 与安全团队双审批。实际操作时，员工应先判断事项是否属于标准流程；若同时涉及客户数据、预算占用或生产环境权限，则必须在工单中说明业务背景、影响范围、预计结束时间和责任人，不能只写“临时需要”或“领导要求”。 74. 评审时需要区分“事实确认”和“判断建议”。事实包括日期、金额、系统名称、审批人、工单编号和版本号；判断建议包括是否适合延期、是否需要升级审批、是否应进入例外流程。离职员工账号在离职日 18:00 前禁用，生产权限和密钥访问必须提前回收。RAG 系统回答时必须引用事实来源，不应把历史示例中的结论直接套用到当前问题。,用于测试表格型知识检索。回答时需要保留 record_id 和限制条件，不能只总结成宽泛建议。,it_01_account_permission_vpn_baseline.md;it_02_incident_response_backup_playbook.docx;it_03_production_access_secret_db_policy.txt;it_04_ticket_sla_monitoring_cases.json;it_05_developer_environment_api_log_policy.yaml;it_06_access_review_matrix.csv
IT-REV-2026-CSV-005,it,权限复核、角色矩阵和离职回收样例场景 5,中,信息安全部,2026-05-16,5. 在跨部门场景下，权限复核、角色矩阵和离职回收经常与 HR、财务、IT 或产品流程交叉。信息安全部负责人需要确认请求是否可追溯、是否存在替代方案、是否已经通知相关团队。离职员工账号在离职日 18:00 前禁用，生产权限和密钥访问必须提前回收。如果申请内容包含多个目标，例如同时申请账号、预算和外部供应商支持，应拆成多个任务分别审批，避免一个审批结论被误用到其他事项。 75. 该条款的常见误解是只关注最终审批结果，而忽略过程留痕。信息安全部要求所有关键变更都能回溯到原始申请、审批记录和执行结果。生产环境权限默认有效期不超过 7 天，续期必须重新说明业务背景和回滚计划。若审批通过但执行结果与申请不一致，执行人需要在 2 个工作日内补充说明；若影响客户或财务数据，则必须同步到风险登记表。,用于测试表格型知识检索。回答时需要保留 record_id 和限制条件，不能只总结成宽泛建议。,it_01_account_permission_vpn_baseline.md;it_02_incident_response_backup_playbook.docx;it_03_production_access_secret_db_policy.txt;it_04_ticket_sla_monitoring_cases.json;it_05_developer_environment_api_log_policy.yaml;it_06_access_review_matrix.csv
IT-REV-2026-CSV-006,it,权限复核、角色矩阵和离职回收样例场景 6,高,信息安全部,2026-05-16,6. 评审时需要区分“事实确认”和“判断建议”。事实包括日期、金额、系统名称、审批人、工单编号和版本号；判断建议包括是否适合延期、是否需要升级审批、是否应进入例外流程。生产环境权限默认有效期不超过 7 天，续期必须重新说明业务背景和回滚计划。RAG 系统回答时必须引用事实来源，不应把历史示例中的结论直接套用到当前问题。 76. 权限复核、角色矩阵和离职回收在信息安全部的执行要求不是单一条款，而是由申请前置条件、审批节点、留痕字段、例外处理和复盘机制共同组成。VPN 访问异常连续失败 5 次会触发账号保护，员工需通过工单恢复，不得共用他人账号。实际操作时，员工应先判断事项是否属于标准流程；若同时涉及客户数据、预算占用或生产环境权限，则必须在工单中说明业务背景、影响范围、预计结束时间和责任人，不能只写“临时需要”或“领导要求”。,用于测试表格型知识检索。回答时需要保留 record_id 和限制条件，不能只总结成宽泛建议。,it_01_account_permission_vpn_baseline.md;it_02_incident_response_backup_playbook.docx;it_03_production_access_secret_db_policy.txt;it_04_ticket_sla_monitoring_cases.json;it_05_developer_environment_api_log_policy.yaml;it_06_access_review_matrix.csv
IT-REV-2026-CSV-007,it,权限复核、角色矩阵和离职回收样例场景 7,关键,信息安全部,2026-05-16,7. 该条款的常见误解是只关注最终审批结果，而忽略过程留痕。信息安全部要求所有关键变更都能回溯到原始申请、审批记录和执行结果。VPN 访问异常连续失败 5 次会触发账号保护，员工需通过工单恢复，不得共用他人账号。若审批通过但执行结果与申请不一致，执行人需要在 2 个工作日内补充说明；若影响客户或财务数据，则必须同步到风险登记表。 77. 在跨部门场景下，权限复核、角色矩阵和离职回收经常与 HR、财务、IT 或产品流程交叉。信息安全部负责人需要确认请求是否可追溯、是否存在替代方案、是否已经通知相关团队。密钥不得写入代码仓库、即时通讯或文档正文，必须存放在公司密钥管理系统。如果申请内容包含多个目标，例如同时申请账号、预算和外部供应商支持，应拆成多个任务分别审批，避免一个审批结论被误用到其他事项。,用于测试表格型知识检索。回答时需要保留 record_id 和限制条件，不能只总结成宽泛建议。,it_01_account_permission_vpn_baseline.md;it_02_incident_response_backup_playbook.docx;it_03_production_access_secret_db_policy.txt;it_04_ticket_sla_monitoring_cases.json;it_05_developer_environment_api_log_policy.yaml;it_06_access_review_matrix.csv
IT-REV-2026-CSV-008,it,权限复核、角色矩阵和离职回收样例场景 8,低,信息安全部,2026-05-16,8. 权限复核、角色矩阵和离职回收在信息安全部的执行要求不是单一条款，而是由申请前置条件、审批节点、留痕字段、例外处理和复盘机制共同组成。密钥不得写入代码仓库、即时通讯或文档正文，必须存放在公司密钥管理系统。实际操作时，员工应先判断事项是否属于标准流程；若同时涉及客户数据、预算占用或生产环境权限，则必须在工单中说明业务背景、影响范围、预计结束时间和责任人，不能只写“临时需要”或“领导要求”。 78. 评审时需要区分“事实确认”和“判断建议”。事实包括日期、金额、系统名称、审批人、工单编号和版本号；判断建议包括是否适合延期、是否需要升级审批、是否应进入例外流程。P1 安全事件需要 15 分钟内响应、30 分钟内建立战情室、24 小时内完成初步复盘。RAG 系统回答时必须引用事实来源，不应把历史示例中的结论直接套用到当前问题。,用于测试表格型知识检索。回答时需要保留 record_id 和限制条件，不能只总结成宽泛建议。,it_01_account_permission_vpn_baseline.md;it_02_incident_response_backup_playbook.docx;it_03_production_access_secret_db_policy.txt;it_04_ticket_sla_monitoring_cases.json;it_05_developer_environment_api_log_policy.yaml;it_06_access_review_matrix.csv
IT-REV-2026-CSV-009,it,权限复核、角色矩阵和离职回收样例场景 9,中,信息安全部,2026-05-16,9. 在跨部门场景下，权限复核、角色矩阵和离职回收经常与 HR、财务、IT 或产品流程交叉。信息安全部负责人需要确认请求是否可追溯、是否存在替代方案、是否已经通知相关团队。P1 安全事件需要 15 分钟内响应、30 分钟内建立战情室、24 小时内完成初步复盘。如果申请内容包含多个目标，例如同时申请账号、预算和外部供应商支持，应拆成多个任务分别审批，避免一个审批结论被误用到其他事项。 79. 该条款的常见误解是只关注最终审批结果，而忽略过程留痕。信息安全部要求所有关键变更都能回溯到原始申请、审批记录和执行结果。数据库导出超过 10 万行或包含个人信息时，必须经过数据 owner 与安全团队双审批。若审批通过但执行结果与申请不一致，执行人需要在 2 个工作日内补充说明；若影响客户或财务数据，则必须同步到风险登记表。,用于测试表格型知识检索。回答时需要保留 record_id 和限制条件，不能只总结成宽泛建议。,it_01_account_permission_vpn_baseline.md;it_02_incident_response_backup_playbook.docx;it_03_production_access_secret_db_policy.txt;it_04_ticket_sla_monitoring_cases.json;it_05_developer_environment_api_log_policy.yaml;it_06_access_review_matrix.csv
IT-REV-2026-CSV-010,it,权限复核、角色矩阵和离职回收样例场景 10,高,信息安全部,2026-05-16,10. 评审时需要区分“事实确认”和“判断建议”。事实包括日期、金额、系统名称、审批人、工单编号和版本号；判断建议包括是否适合延期、是否需要升级审批、是否应进入例外流程。数据库导出超过 10 万行或包含个人信息时，必须经过数据 owner 与安全团队双审批。RAG 系统回答时必须引用事实来源，不应把历史示例中的结论直接套用到当前问题。 80. 权限复核、角色矩阵和离职回收在信息安全部的执行要求不是单一条款，而是由申请前置条件、审批节点、留痕字段、例外处理和复盘机制共同组成。离职员工账号在离职日 18:00 前禁用，生产权限和密钥访问必须提前回收。实际操作时，员工应先判断事项是否属于标准流程；若同时涉及客户数据、预算占用或生产环境权限，则必须在工单中说明业务背景、影响范围、预计结束时间和责任人，不能只写“临时需要”或“领导要求”。,用于测试表格型知识检索。回答时需要保留 record_id 和限制条件，不能只总结成宽泛建议。,it_01_account_permission_vpn_baseline.md;it_02_incident_response_backup_playbook.docx;it_03_production_access_secret_db_policy.txt;it_04_ticket_sla_monitoring_cases.json;it_05_developer_environment_api_log_policy.yaml;it_06_access_review_matrix.csv
